Total states: 66001
Time      Preys     Predators   H         
54.182    14.9893   15.4395     -2.40139  
54.183    14.9812   15.4472     -2.40138  
54.184    14.973    15.4549     -2.40138  
54.185    14.9648   15.4626     -2.40138  
54.186    14.9567   15.4703     -2.40138  
54.187    14.9485   15.4779     -2.40138  
54.188    14.9403   15.4856     -2.40138  
54.189    14.9321   15.4932     -2.40138  
54.19     14.9239   15.5009     -2.40138  
54.191    14.9157   15.5085     -2.40138  
54.192    14.9075   15.5161     -2.40138  
54.193    14.8992   15.5238     -2.40138  
54.194    14.891    15.5314     -2.40138  
54.195    14.8828   15.539      -2.40138  
54.196    14.8745   15.5465     -2.40138  
54.197    14.8663   15.5541     -2.40138  
54.198    14.858    15.5617     -2.40138  
54.199    14.8498   15.5692     -2.40138  
54.2      14.8415   15.5768     -2.40138  
54.201    14.8332   15.5843     -2.40138  
54.202    14.8249   15.5919     -2.40138  
54.203    14.8166   15.5994     -2.40138  
54.204    14.8083   15.6069     -2.40138  
54.205    14.8      15.6144     -2.40138  
54.206    14.7917   15.6219     -2.40138  
54.207    14.7834   15.6294     -2.40138  
54.208    14.7751   15.6369     -2.40138  
54.209    14.7668   15.6443     -2.40138  
54.21     14.7584   15.6518     -2.40138  
54.211    14.7501   15.6592     -2.40138  
54.212    14.7417   15.6667     -2.40138  
54.213    14.7334   15.6741     -2.40138  
54.214    14.725    15.6815     -2.40138  
54.215    14.7167   15.6889     -2.40138  
54.216    14.7083   15.6963     -2.40138  
54.217    14.6999   15.7037     -2.40138  
54.218    14.6915   15.7111     -2.40138  
54.219    14.6831   15.7185     -2.40138  
54.22     14.6747   15.7258     -2.40137  
54.221    14.6663   15.7332     -2.40137  
54.222    14.6579   15.7405     -2.40137  
54.223    14.6495   15.7479     -2.40137  
54.224    14.6411   15.7552     -2.40137  
54.225    14.6327   15.7625     -2.40137  
54.226    14.6242   15.7698     -2.40137  
54.227    14.6158   15.7771     -2.40137  
54.228    14.6074   15.7844     -2.40137  
54.229    14.5989   15.7917     -2.40137  
54.23     14.5905   15.7989     -2.40137  
54.231    14.582    15.8062     -2.40137  
54.232    14.5735   15.8134     -2.40137  
54.233    14.5651   15.8206     -2.40137  
54.234    14.5566   15.8279     -2.40137  
54.235    14.5481   15.8351     -2.40137  
54.236    14.5396   15.8423     -2.40137  
54.237    14.5311   15.8495     -2.40137  
54.238    14.5226   15.8566     -2.40137  
54.239    14.5141   15.8638     -2.40137  
54.24     14.5056   15.871      -2.40137  
54.241    14.4971   15.8781     -2.40137  
54.242    14.4886   15.8853     -2.40137  
54.243    14.48     15.8924     -2.40137  
54.244    14.4715   15.8995     -2.40137  
54.245    14.463    15.9066     -2.40137  
54.246    14.4544   15.9137     -2.40137  
54.247    14.4459   15.9208     -2.40137  
54.248    14.4373   15.9279     -2.40137  
54.249    14.4288   15.935      -2.40137  
54.25     14.4202   15.942      -2.40137  
54.251    14.4116   15.9491     -2.40137  
54.252    14.403    15.9561     -2.40137  
54.253    14.3945   15.9631     -2.40137  
54.254    14.3859   15.9701     -2.40137  
54.255    14.3773   15.9772     -2.40137  
54.256    14.3687   15.9841     -2.40136  
54.257    14.3601   15.9911     -2.40136  
54.258    14.3515   15.9981     -2.40136  
54.259    14.3429   16.0051     -2.40136  
54.26     14.3343   16.012      -2.40136  
54.261    14.3257   16.019      -2.40136  
54.262    14.317    16.0259     -2.40136  
54.263    14.3084   16.0328     -2.40136  
54.264    14.2998   16.0397     -2.40136  
54.265    14.2911   16.0466     -2.40136  
54.266    14.2825   16.0535     -2.40136  
54.267    14.2739   16.0604     -2.40136  
54.268    14.2652   16.0672     -2.40136  
54.269    14.2566   16.0741     -2.40136  
54.27     14.2479   16.0809     -2.40136  
54.271    14.2392   16.0878     -2.40136  
54.272    14.2306   16.0946     -2.40136  
54.273    14.2219   16.1014     -2.40136  
54.274    14.2132   16.1082     -2.40136  
54.275    14.2045   16.115      -2.40136  
54.276    14.1958   16.1217     -2.40136  
54.277    14.1872   16.1285     -2.40136  
54.278    14.1785   16.1353     -2.40136  
54.279    14.1698   16.142      -2.40136  
54.28     14.1611   16.1487     -2.40136  
54.281    14.1523   16.1555     -2.40136  
54.282    14.1436   16.1622     -2.40136  
54.283    14.1349   16.1689     -2.40136  
54.284    14.1262   16.1755     -2.40136  
54.285    14.1175   16.1822     -2.40136  
54.286    14.1088   16.1889     -2.40136  
54.287    14.1      16.1955     -2.40136  
54.288    14.0913   16.2022     -2.40136  
54.289    14.0825   16.2088     -2.40136  
54.29     14.0738   16.2154     -2.40136  
54.291    14.0651   16.222      -2.40136  
54.292    14.0563   16.2286     -2.40135  
54.293    14.0475   16.2352     -2.40135  
54.294    14.0388   16.2418     -2.40135  
54.295    14.03     16.2483     -2.40135  
54.296    14.0213   16.2549     -2.40135  
54.297    14.0125   16.2614     -2.40135  
54.298    14.0037   16.2679     -2.40135  
54.299    13.9949   16.2745     -2.40135  
54.3      13.9862   16.281      -2.40135  
54.301    13.9774   16.2874     -2.40135  
54.302    13.9686   16.2939     -2.40135  
54.303    13.9598   16.3004     -2.40135  
54.304    13.951    16.3068     -2.40135  
54.305    13.9422   16.3133     -2.40135  
54.306    13.9334   16.3197     -2.40135  
54.307    13.9246   16.3261     -2.40135  
54.308    13.9158   16.3325     -2.40135  
54.309    13.907    16.3389     -2.40135  
54.31     13.8982   16.3453     -2.40135  
54.311    13.8893   16.3517     -2.40135  
54.312    13.8805   16.3581     -2.40135  
54.313    13.8717   16.3644     -2.40135  
54.314    13.8629   16.3707     -2.40135  
54.315    13.854    16.3771     -2.40135  
54.316    13.8452   16.3834     -2.40135  
54.317    13.8364   16.3897     -2.40135  
54.318    13.8275   16.396      -2.40135  
54.319    13.8187   16.4022     -2.40135  
54.32     13.8098   16.4085     -2.40135  
54.321    13.801    16.4148     -2.40135  
54.322    13.7921   16.421      -2.40135  
54.323    13.7833   16.4272     -2.40135  
54.324    13.7744   16.4334     -2.40135  
54.325    13.7655   16.4396     -2.40135  
54.326    13.7567   16.4458     -2.40135  
54.327    13.7478   16.452      -2.40135  
54.328    13.7389   16.4582     -2.40135  
54.329    13.7301   16.4643     -2.40134  
54.33     13.7212   16.4705     -2.40134  
54.331    13.7123   16.4766     -2.40134  
54.332    13.7034   16.4827     -2.40134  
54.333    13.6945   16.4888     -2.40134  
54.334    13.6857   16.4949     -2.40134  
54.335    13.6768   16.501      -2.40134  
54.336    13.6679   16.5071     -2.40134  
54.337    13.659    16.5131     -2.40134  
54.338    13.6501   16.5192     -2.40134  
54.339    13.6412   16.5252     -2.40134  
54.34     13.6323   16.5312     -2.40134  
54.341    13.6234   16.5372     -2.40134  
54.342    13.6145   16.5432     -2.40134  
54.343    13.6056   16.5492     -2.40134  
54.344    13.5967   16.5551     -2.40134  
54.345    13.5878   16.5611     -2.40134  
54.346    13.5788   16.567      -2.40134  
54.347    13.5699   16.573      -2.40134  
54.348    13.561    16.5789     -2.40134  
54.349    13.5521   16.5848     -2.40134  
54.35     13.5432   16.5907     -2.40134  
54.351    13.5342   16.5966     -2.40134  
54.352    13.5253   16.6024     -2.40134  
54.353    13.5164   16.6083     -2.40134  
54.354    13.5074   16.6141     -2.40134  
54.355    13.4985   16.6199     -2.40134  
54.356    13.4896   16.6258     -2.40134  
54.357    13.4806   16.6316     -2.40134  
54.358    13.4717   16.6373     -2.40134  
54.359    13.4627   16.6431     -2.40134  
54.36     13.4538   16.6489     -2.40134  
54.361    13.4449   16.6546     -2.40134  
54.362    13.4359   16.6604     -2.40134  
54.363    13.427    16.6661     -2.40134  
54.364    13.418    16.6718     -2.40133  
54.365    13.4091   16.6775     -2.40133  
54.366    13.4001   16.6832     -2.40133  
54.367    13.3912   16.6889     -2.40133  
54.368    13.3822   16.6945     -2.40133  
54.369    13.3732   16.7002     -2.40133  
54.37     13.3643   16.7058     -2.40133  
54.371    13.3553   16.7114     -2.40133  
54.372    13.3464   16.717      -2.40133  
54.373    13.3374   16.7226     -2.40133  
54.374    13.3284   16.7282     -2.40133  
54.375    13.3195   16.7338     -2.40133  
54.376    13.3105   16.7393     -2.40133  
54.377    13.3015   16.7449     -2.40133  
54.378    13.2925   16.7504     -2.40133  
54.379    13.2836   16.7559     -2.40133  
54.38     13.2746   16.7614     -2.40133  
54.381    13.2656   16.7669     -2.40133  
54.382    13.2566   16.7724     -2.40133  
54.383    13.2477   16.7778     -2.40133  
54.384    13.2387   16.7833     -2.40133  
54.385    13.2297   16.7887     -2.40133  
54.386    13.2207   16.7942     -2.40133  
54.387    13.2117   16.7996     -2.40133  
54.388    13.2028   16.805      -2.40133  
54.389    13.1938   16.8103     -2.40133  
54.39     13.1848   16.8157     -2.40133  
54.391    13.1758   16.8211     -2.40133  
54.392    13.1668   16.8264     -2.40133  
54.393    13.1578   16.8317     -2.40133  
54.394    13.1488   16.837      -2.40133  
54.395    13.1398   16.8424     -2.40133  
54.396    13.1309   16.8476     -2.40133  
54.397    13.1219   16.8529     -2.40133  
54.398    13.1129   16.8582     -2.40133  
54.399    13.1039   16.8634     -2.40133  
54.4      13.0949   16.8687     -2.40132  
54.401    13.0859   16.8739     -2.40132  
54.402    13.0769   16.8791     -2.40132  
54.403    13.0679   16.8843     -2.40132  
54.404    13.0589   16.8895     -2.40132  
54.405    13.0499   16.8946     -2.40132  
54.406    13.0409   16.8998     -2.40132  
54.407    13.0319   16.9049     -2.40132  
54.408    13.0229   16.91       -2.40132  
54.409    13.0139   16.9152     -2.40132  
54.41     13.0049   16.9203     -2.40132  
54.411    12.9959   16.9253     -2.40132  
54.412    12.9869   16.9304     -2.40132  
54.413    12.9779   16.9355     -2.40132  
54.414    12.9689   16.9405     -2.40132  
54.415    12.9599   16.9455     -2.40132  
54.416    12.9509   16.9506     -2.40132  
54.417    12.9419   16.9556     -2.40132  
54.418    12.9329   16.9605     -2.40132  
54.419    12.9239   16.9655     -2.40132  
54.42     12.9149   16.9705     -2.40132  
54.421    12.9059   16.9754     -2.40132  
54.422    12.8969   16.9804     -2.40132  
54.423    12.8879   16.9853     -2.40132  
54.424    12.8789   16.9902     -2.40132  
54.425    12.8699   16.9951     -2.40132  
54.426    12.8609   16.9999     -2.40132  
54.427    12.8519   17.0048     -2.40132  
54.428    12.8429   17.0097     -2.40132  
54.429    12.8339   17.0145     -2.40132  
54.43     12.8249   17.0193     -2.40132  
54.431    12.8159   17.0241     -2.40132  
54.432    12.8069   17.0289     -2.40132  
54.433    12.7979   17.0337     -2.40132  
54.434    12.7889   17.0385     -2.40132  
54.435    12.7799   17.0432     -2.40131  
54.436    12.7709   17.048      -2.40131  
54.437    12.7619   17.0527     -2.40131  
54.438    12.7529   17.0574     -2.40131  
54.439    12.7439   17.0621     -2.40131  
54.44     12.7349   17.0668     -2.40131  
54.441    12.7259   17.0714     -2.40131  
54.442    12.7169   17.0761     -2.40131  
54.443    12.7079   17.0807     -2.40131  
54.444    12.6989   17.0854     -2.40131  
54.445    12.6899   17.09       -2.40131  
54.446    12.6809   17.0946     -2.40131  
54.447    12.6719   17.0991     -2.40131  
54.448    12.6629   17.1037     -2.40131  
54.449    12.6539   17.1083     -2.40131  
54.45     12.6449   17.1128     -2.40131  
54.451    12.6359   17.1173     -2.40131  
54.452    12.6269   17.1218     -2.40131  
54.453    12.6179   17.1263     -2.40131  
54.454    12.6089   17.1308     -2.40131  
54.455    12.5999   17.1353     -2.40131  
54.456    12.5909   17.1398     -2.40131  
54.457    12.582    17.1442     -2.40131  
54.458    12.573    17.1486     -2.40131  
54.459    12.564    17.153      -2.40131  
54.46     12.555    17.1574     -2.40131  
54.461    12.546    17.1618     -2.40131  
54.462    12.537    17.1662     -2.40131  
54.463    12.528    17.1705     -2.40131  
54.464    12.519    17.1749     -2.40131  
54.465    12.5101   17.1792     -2.40131  
54.466    12.5011   17.1835     -2.40131  
54.467    12.4921   17.1878     -2.40131  
54.468    12.4831   17.1921     -2.40131  
54.469    12.4741   17.1964     -2.4013   
54.47     12.4652   17.2006     -2.4013   
54.471    12.4562   17.2049     -2.4013   
54.472    12.4472   17.2091     -2.4013   
54.473    12.4382   17.2133     -2.4013   
54.474    12.4293   17.2175     -2.4013   
54.475    12.4203   17.2217     -2.4013   
54.476    12.4113   17.2258     -2.4013   
54.477    12.4024   17.23       -2.4013   
54.478    12.3934   17.2341     -2.4013   
54.479    12.3844   17.2383     -2.4013   
54.48     12.3755   17.2424     -2.4013   
54.481    12.3665   17.2465     -2.4013   
54.482    12.3575   17.2506     -2.4013   
54.483    12.3486   17.2546     -2.4013   
54.484    12.3396   17.2587     -2.4013   
54.485    12.3307   17.2627     -2.4013   
54.486    12.3217   17.2667     -2.4013   
54.487    12.3128   17.2707     -2.4013   
54.488    12.3038   17.2747     -2.4013   
54.489    12.2949   17.2787     -2.4013   
54.49     12.2859   17.2827     -2.4013   
54.491    12.277    17.2866     -2.4013   
54.492    12.268    17.2906     -2.4013   
54.493    12.2591   17.2945     -2.4013   
54.494    12.2501   17.2984     -2.4013   
54.495    12.2412   17.3023     -2.4013   
54.496    12.2323   17.3062     -2.4013   
54.497    12.2233   17.31       -2.4013   
54.498    12.2144   17.3139     -2.4013   
54.499    12.2054   17.3177     -2.4013   
54.5      12.1965   17.3215     -2.4013   
54.501    12.1876   17.3253     -2.4013   
54.502    12.1787   17.3291     -2.4013   
54.503    12.1697   17.3329     -2.4013   
54.504    12.1608   17.3367     -2.40129  
54.505    12.1519   17.3404     -2.40129  
54.506    12.143    17.3441     -2.40129  
54.507    12.134    17.3479     -2.40129  
54.508    12.1251   17.3516     -2.40129  
54.509    12.1162   17.3552     -2.40129  
54.51     12.1073   17.3589     -2.40129  
54.511    12.0984   17.3626     -2.40129  
54.512    12.0895   17.3662     -2.40129  
54.513    12.0806   17.3698     -2.40129  
54.514    12.0717   17.3735     -2.40129  
54.515    12.0628   17.3771     -2.40129  
54.516    12.0539   17.3806     -2.40129  
54.517    12.045    17.3842     -2.40129  
54.518    12.0361   17.3878     -2.40129  
54.519    12.0272   17.3913     -2.40129  
54.52     12.0183   17.3948     -2.40129  
54.521    12.0094   17.3983     -2.40129  
54.522    12.0005   17.4018     -2.40129  
54.523    11.9917   17.4053     -2.40129  
54.524    11.9828   17.4088     -2.40129  
54.525    11.9739   17.4122     -2.40129  
54.526    11.965    17.4157     -2.40129  
54.527    11.9561   17.4191     -2.40129  
54.528    11.9473   17.4225     -2.40129  
54.529    11.9384   17.4259     -2.40129  
54.53     11.9295   17.4293     -2.40129  
54.531    11.9207   17.4326     -2.40129  
54.532    11.9118   17.436      -2.40129  
54.533    11.903    17.4393     -2.40129  
54.534    11.8941   17.4426     -2.40129  
54.535    11.8853   17.4459     -2.40129  
54.536    11.8764   17.4492     -2.40129  
54.537    11.8676   17.4525     -2.40129  
54.538    11.8587   17.4558     -2.40128  
54.539    11.8499   17.459      -2.40128  
54.54     11.841    17.4622     -2.40128  
54.541    11.8322   17.4655     -2.40128  
54.542    11.8234   17.4687     -2.40128  
54.543    11.8145   17.4718     -2.40128  
54.544    11.8057   17.475      -2.40128  
54.545    11.7969   17.4782     -2.40128  
54.546    11.7881   17.4813     -2.40128  
54.547    11.7792   17.4844     -2.40128  
54.548    11.7704   17.4875     -2.40128  
54.549    11.7616   17.4906     -2.40128  
54.55     11.7528   17.4937     -2.40128  
54.551    11.744    17.4968     -2.40128  
54.552    11.7352   17.4998     -2.40128  
54.553    11.7264   17.5029     -2.40128  
54.554    11.7176   17.5059     -2.40128  
54.555    11.7088   17.5089     -2.40128  
54.556    11.7      17.5119     -2.40128  
